"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"March 4, 2015","April McLeod","-","-","Funny game! Creative and good quality.","I got this game for my teenage brother for christmas a couple years ago and my fiance, myself and my brothers played it that day and have done so a few times since. It is a great game because it really brings out the dark side in people and encourages a level of non-political correctness that is okay in few other places. The game comes with a good amount and variety of cards and the rules are clear and easy to understand and follow. There is not a lot of complications. The box and cards themselves are high quality. While the price for this game is a bit high, it is a highly unique game that is well throughout and well made and I believe it is worth the price. You are not going to find another game like this at your local Target or game store. One not is that this game is really not for kids and playing it with your parents/teenagers is probably not a good idea unless you have one of THOSE relationships...you know what I mean?","5","-","-","https://www.amazon.com/gp/customer-reviews/RXVRIFP6WS0FU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"December 25, 2012","Doreen","-","-","Why am I sticky?","If you are 'conservative,' never laugh at fart jokes and think 'stinking' is a swear word, this game is not for you.  You will hate it.  I promise.If you are amused by the totally inappropriate, however, then this is the game for you. The people who gave this one star...I'm so sorry you don't like this game.  I'm so sorry you think it's for 13 year olds (because I have a 13 year old and I wouldn't let her anywhere near this game).  This is seriously the most fun I've ever had playing a game.  It's mobile and you can bring it everywhere (and you should).  It's inappropriate and you actually won't even understand what some of the questions mean or what the answers are...but it doesn't matter!DO NOT SPEND MORE THAN $25 ON THIS GAME!  It's just that popular that when it goes out of stock people will sell it for upwards of $85.  Just wait for it to get back in stock.  Can't wait? (and seriously, you shouldn't wait) You can actually download your own cards from the website and make your own game.Everyone I've played this with has went out and gotten their own set.  I just gave a set to my brother and sister-in-law for Christmas (although we could not play after dinner because my mom never laughs at fart jokes and once slapped me for saying 'freaking').  Yes, it's Inappropriate Apples to Inappropriate Apples...but it's ridiculously fun, give it a try.","5","-","-","https://www.amazon.com/gp/customer-reviews/RR1L8F86HBEHM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 25, 2015","Aur","-","-","Glad I finally bought this!","I've been trying to get a hold of this game in local shops for ages before finally caving and ordering it online. I'm glad I did, because playing it was a blast. The hundreds of other reviews sum up its awful humour so I'll just get to a brief product review.This set comes in a surprisingly small, neat box with a basic rule sheet. There are no blank white or black cards, so you'll need to get an expansion or make/order your own if you were expecting any. The cards that come with only just fit into the box, so if you are planning on getting expansions later on you'll either have to keep them in a separate box or perhaps order the 'expansion box' to store them. I plan to get one of the expansions ASAP since after one game of about an hour and a half, the four of us went through all the black cards. That being said, this game thrives on the variety of combinations so don't fret if you go through all the black cards in one go like we did. Just mix them up and keep going.","5","-","-","https://www.amazon.com/gp/customer-reviews/RFZHH2LACOO5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 2, 2013","Tek","-","-","YOU MUST PLAY THIS GAME","This is NOT a game for your parents!!!!!!  But with the right group of people, it is a RIOT to play!  Games can go on endlessly for hours and there is never a dull moment.We're writing our own cards for all kinds of politically incorrect content.Keep an eye out on Amazon.  DO NOT PAY MORE THAN $25 FOR THIS GAME!!!  There are several marketplace sellers who gouge $80 - $100 for the game, but if you just keep an eye out for the actual OEM-supplied, fulfilled by amazon, $25 set, you will find it eventually.  Expansion sets are $10.  You can usually find the base set plus 2 expansions for $45.  Just be patient and you'll see it.In the spirit of the open license of the game, here's an alternate set of rules that I am developing to keep the endless play down to a shorter period of time and for bragging rights:Use standard poker chips, or other playing chips.  You can use all chips as 1 point each, or for parties of large number of people, use the chips in 1/5/10 denominations in order to have enough chips to go around.  All chips/points are paid to and from the bank, there is no central 'pot'.  (unless noted player-to-player payments)1.  Each player starts out with 10 points2.  Play the version of the game where the top 3 funny/best cards are chosen.  a.  The best card gets 3 points  b.  second best gets 2 points  c.  third best gets 1 point.w3.  The game ends with the first person to reach 50 points (or for smaller groups or longer games, increase the winning point requirement).4.  If a player wants to change in their entire hand for new cards, they must pay 5 chips.5.  If a player wants to swap their hand with a hand from another player, pay 5 chips to the player they swapped with.  This can be done at any time.6.  If a player writes in a custom white card and it's chosen as the winner, all players must pay 1 chip to the winning player because they were too lame to think of it themselves.  If that card is chosen as the lame card, that player must pay all other players 1 chip in shame.alt funny rules:1.  The player with the worst white card has to pay the black card reader 1 chip for the annoyance of having to read the lame white card.If we playtest any other rules that work, I'll add them in.  Good luck all!  See what you come up with!","5","-","-","https://www.amazon.com/gp/customer-reviews/R2EJ61VQZ641QG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 12, 2013","Michael J. Mora","-","-","Hilarious Party Game!","If you enjoy Apples to Apples and are looking for a game that can be very risque at times you'll probably really enjoy this game!  It is very similar in play style to Apples to Apples.  One person is the judge for a round, and gets to pick which answer is the winner, just as in Apples to Apples.  However, instead of simply matching one word to another, usually there is a sentence with one missing word and each player (aside from the judge) inserts their choice into the sentence.This is a great party game if you can gather up a lot of friends who aren't easily offended.  I played this the first weekend I had the game with six other friends (which I think was a good number to play this game).  We were planning on playing other games as well that night but we ended up playing this until about 2:00 in the morning instead.  This game provided all of us with MANY laughs that night.  Ever since the first night we played this my friends' have insisted that I bring this game.The only downside to this game is that it doesn't have near as many cards as Apples to Apples does, so once you play it a few times you'll make it through all the cards.  Personally, I still think it is well worth the $25 for the amount of fun that can be had playing this game.  They also offer several expansion packs for $10 each that include more cards.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2TADCLAYFDKIZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 2, 2018","Britt","-","yes","Belly Laughs with Mom","I broke down and purchased this for ourselves after playing it at friends parties. It is great for game nights at the house with our neighbors, or for making Christmas/Thanksgiving just a little more risque! I played this with my sister, sister in law, mom, and dad and we were all blushing at least once during the game! So much fun!","5","-","-","https://www.amazon.com/gp/customer-reviews/R38373OC2H6TPB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"February 21, 2018","Musicals Freak","-","-","Extremely funny game of question and answer cards.  Definitely for upper teens and older","Riotously funny card game.  The players are dealt out white cards with responses.  They then take turns reading the black cards, which have mainly one but up to three blanks on them, like the old Match Game from the seventies.  The other players offer their best response and the reader of the black question card selects the funniest.  The player giving that answer scores.  The game itself is very simple, but there are endless combinations of questions and answers, and that is where the fun is.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2G2T0OQ86GK37/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"June 30, 2014","brian woolf","-","-","This game will make you a horrible person.","I picked this up since my family loves to play games like Munchkin, apples to apples, quelf, ETC.I knew what I was getting into but they were in for quite the surprise. It turns out we played through the entire deck the first time we played. it took us about three hours to complete this.The first time we played this we were sober, the second we were not.Well, you know what time it is. PROS AND CONSPros:1: Quality: The cards are of a good quality. similar to high quality playing cards.2: Quantity: there is an absurd number of cards in this game. It took five of us three hours to play through all of the cards.3: comedy. Hilarious, I won't spoil it for you guys but these cards will have you bursting out laughing the second you read them.Cons:1: they aren't water proof?Other thoughtsI really couldn't think of any cons but I didn't want to leave it empty.If you are easily offended you might not like this game. But if you have a sick sense of humor or even just a little odd you will love this.","5","-","-","https://www.amazon.com/gp/customer-reviews/R3EU772L0QXE2Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"April 21, 2015","Tommy + Mich","-","-","An Adult Game That Will Have You Rolling!","A great adult game to get to know your friends like you never thought you would! This is a refreshing change from computer or console games and is a great party game among adult friends. Some of the questions may be a bit.. um... uncomfortable to play with your parents even as an adult. It's definitely not meant for kids! No subject is off limits. If you're find with any topic, then this game will provide a ton of entertainment and laughs.There's not a lot of time consuming instruction to learn and really, no one cares who wins. It's all about the entertainment of the fill in the blank answers. You don't even have to reveal your true self since you're answering with cards based on what you think someone else will choose as their favorite answer... so anything goes!After playing a few times, you'll want to  get the extension cards since the cards tend to be very memorable! Fortunately there are many additions you can get to add to your game!","5","-","-","https://www.amazon.com/gp/customer-reviews/RL5LGGVCPS46V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"April 29, 2018","cvkv2","-","-","So much fun.....NOT POLITICALLY CORRECT","This game is so not politically correct that it's a breath of fresh air!!  Yes there are some pretty shocking and disgusting cards in there so please pay attention to the age requirement on this game.  Plus if there is someone that you know that gets easily offended that this game is NOT for them.  Every time I play this with my friends we laugh so hard.  It's especially funny if you are drinking alcohol (please be over 21 if drinking alcohol).","5","-","-","https://www.amazon.com/gp/customer-reviews/R1O8GYRPA984HT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"August 20, 2013","JK in NC","-","-","Its like Apples to Apples, but with only hilarious cards","Price: 25 bucks for the original version. Don't pay a penny more. You can even order it direct from the manufacturer at the same price.Audience: Adults only. Don't bring this to Thanksgiving dinner or work. You cant find this at Target, because they don't want people to mistake this for a kids game. If you don't like racy humor, you probably will not want to get this, but if you do... you have struck gold!The game itself: Priceless. I had never played this before and brought it over to a good friends house. After a few beers we unsealed the game and took it for a spin. Its ridiculous in so many ways. All the cards are somewhere between hilarious, absurd, crude, sexy and 'what just happened'. The value in hearing your friends read some of the cards out loud is worth every penny. We were laughing so hard we were crying almost every round.Longevity: You're not going to play this every weekend, but if you break it out every few months: its an absolute riot. I plan to order the next expansion pack. I just wish it came with a bigger box to store all the cards together.Like I said, It plays just like Apples to Apples, but all the cards are winners. So: If you like crude jokes and you're over 18, Buy it! Just don't play it with your mom (unless your mom is more fun than you are, in which case, have at it) BUT if you don't like that kind of humor, you really should NOT get this. And don't buy this for your kids.","5","-","-","https://www.amazon.com/gp/customer-reviews/R450LN4S5WGOB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
Platinum Plan or higher is required in order to access reviews beyond 100'.
